run_name,metric,step,value
len_norm_mean,train/grad_norm,83,0.150390625
len_norm_mean,train/grad_norm,84,0.1572265625
len_norm_mean,train/grad_norm,85,0.17578125
len_norm_mean,train/grad_norm,86,0.1826171875
len_norm_mean,train/grad_norm,87,0.0986328125
len_norm_mean,train/grad_norm,88,0.109375
len_norm_mean,train/grad_norm,89,0.158203125
len_norm_mean,train/grad_norm,90,0.10888671875
len_norm_mean,train/grad_norm,91,0.1455078125
len_norm_mean,train/grad_norm,92,0.15234375
len_norm_mean,train/grad_norm,93,0.1484375
len_norm_mean,train/grad_norm,94,0.1494140625
len_norm_mean,train/grad_norm,95,0.1923828125
len_norm_mean,train/grad_norm,96,0.1884765625
len_norm_mean,train/grad_norm,97,0.1669921875
len_norm_mean,train/grad_norm,98,0.1611328125
len_norm_mean,train/grad_norm,99,0.1904296875
len_norm_mean,train/grad_norm,100,0.1572265625
len_norm_mean,train/grad_norm,101,0.1357421875
len_norm_mean,train/grad_norm,102,0.220703125
len_norm_mean,train/grad_norm,103,0.140625
len_norm_mean,train/grad_norm,104,0.1533203125
len_norm_mean,train/grad_norm,105,0.2138671875
len_norm_mean,train/grad_norm,106,0.1689453125
len_norm_mean,train/grad_norm,107,0.23046875
len_norm_mean,train/grad_norm,108,0.123046875
len_norm_mean,train/grad_norm,109,0.134765625
len_norm_mean,train/grad_norm,110,0.0830078125
len_norm_mean,train/grad_norm,111,0.1611328125
len_norm_mean,train/grad_norm,112,0.142578125
len_norm_mean,train/grad_norm,113,0.12451171875
len_norm_mean,train/grad_norm,114,0.1376953125
len_norm_mean,train/grad_norm,115,0.1201171875
len_norm_mean,train/grad_norm,116,0.11181640625
len_norm_mean,train/grad_norm,117,0.185546875
len_norm_mean,train/grad_norm,118,0.162109375
len_norm_mean,train/grad_norm,119,0.123046875
len_norm_mean,train/grad_norm,120,0.12109375
len_norm_mean,train/grad_norm,121,0.119140625
len_norm_mean,train/grad_norm,122,0.11474609375
len_norm_mean,train/grad_norm,123,0.1435546875
len_norm_mean,train/grad_norm,124,0.162109375
len_norm_mean,train/grad_norm,125,0.140625
len_norm_mean,train/grad_norm,126,0.1279296875
len_norm_mean,train/grad_norm,127,0.1943359375
len_norm_mean,train/grad_norm,128,0.1533203125
len_norm_mean,train/grad_norm,129,0.1865234375
len_norm_mean,train/grad_norm,130,0.208984375
len_norm_mean,train/grad_norm,131,0.1474609375
len_norm_mean,train/grad_norm,132,0.1650390625
len_norm_mean,train/grad_norm,133,0.1630859375
len_norm_mean,train/grad_norm,134,0.10791015625
len_norm_mean,train/grad_norm,135,0.12353515625
len_norm_mean,train/grad_norm,136,0.1591796875
len_norm_mean,train/grad_norm,137,0.1474609375
len_norm_mean,train/grad_norm,138,0.054443359375
len_norm_mean,train/grad_norm,139,0.1181640625
len_norm_mean,train/grad_norm,140,0.12060546875
len_norm_mean,train/grad_norm,141,0.1357421875
len_norm_mean,train/grad_norm,142,0.10693359375
len_norm_mean,train/grad_norm,143,0.16015625
len_norm_mean,train/grad_norm,144,0.1025390625
len_norm_mean,train/grad_norm,145,0.11376953125
len_norm_mean,train/grad_norm,146,0.1826171875
len_norm_mean,train/grad_norm,147,0.087890625
len_norm_mean,train/grad_norm,148,0.1201171875
len_norm_mean,train/grad_norm,149,0.13671875
len_norm_mean,train/grad_norm,150,0.1484375
len_norm_mean,train/grad_norm,151,0.158203125
len_norm_mean,train/grad_norm,152,0.1650390625
len_norm_mean,train/grad_norm,153,0.05810546875
len_norm_mean,train/grad_norm,154,0.1591796875
len_norm_mean,train/grad_norm,155,0.1259765625
len_norm_mean,train/grad_norm,156,0.1552734375
len_norm_mean,train/grad_norm,157,0.13671875
len_norm_mean,train/grad_norm,158,0.1708984375
len_norm_mean,train/grad_norm,159,0.2080078125
len_norm_mean,train/grad_norm,160,0.208984375
len_norm_mean,train/grad_norm,161,0.123046875
len_norm_mean,train/grad_norm,162,0.208984375
len_norm_mean,train/grad_norm,163,0.193359375
len_norm_mean,train/grad_norm,164,0.23046875
len_norm_mean,train/grad_norm,165,0.2138671875
len_norm_mean,train/grad_norm,166,0.1650390625
len_norm_mean,train/grad_norm,167,0.16796875
len_norm_mean,train/grad_norm,168,0.169921875
len_norm_mean,train/grad_norm,169,0.1845703125
len_norm_mean,train/grad_norm,170,0.197265625
len_norm_mean,train/grad_norm,171,0.1796875
len_norm_mean,train/grad_norm,172,0.13671875
len_norm_mean,train/grad_norm,173,0.216796875
len_norm_mean,train/grad_norm,174,0.10546875
len_norm_mean,train/grad_norm,175,0.1806640625
len_norm_mean,train/grad_norm,176,0.162109375
len_norm_mean,train/grad_norm,177,0.1484375
len_norm_mean,train/grad_norm,178,0.1611328125
len_norm_mean,train/grad_norm,179,0.1591796875
len_norm_mean,train/grad_norm,180,0.162109375
len_norm_mean,train/grad_norm,181,0.189453125
len_norm_mean,train/grad_norm,182,0.1318359375
len_norm_mean,train/grad_norm,183,0.10205078125
len_norm_mean,train/grad_norm,184,0.1533203125
len_norm_mean,train/grad_norm,185,0.17578125
len_norm_mean,train/grad_norm,186,0.1025390625
len_norm_mean,train/grad_norm,187,0.134765625
len_norm_mean,train/grad_norm,188,0.1513671875
len_norm_mean,train/grad_norm,189,0.10498046875
len_norm_mean,train/grad_norm,190,0.1533203125
len_norm_mean,train/grad_norm,191,0.08056640625
len_norm_mean,train/grad_norm,192,0.1357421875
len_norm_mean,train/grad_norm,193,0.0986328125
len_norm_mean,train/grad_norm,194,0.130859375
len_norm_mean,train/grad_norm,195,0.08544921875
len_norm_mean,train/grad_norm,196,0.107421875
len_norm_mean,train/grad_norm,197,0.1533203125
len_norm_mean,train/grad_norm,198,0.1357421875
len_norm_mean,train/grad_norm,199,0.1376953125
len_norm_mean,train/mean_response_length,0,440.65625
